PAR,time,acc,Rep,lw,gs,Induction
1500,720,rice141,2,1.2,0.26477,
1500,730,rice141,2,1.2,0.25936,
1500,740,rice141,2,1.2,0.26537,
1500,750,rice141,2,1.2,0.26477,
1500,760,rice141,2,1.2,0.26259,
1500,770,rice141,2,1.2,0.26015,
1500,780,rice141,2,1.2,0.25854,
1500,790,rice141,2,1.2,0.25019,
1500,800,rice141,2,1.2,0.25849,
1500,810,rice141,2,1.2,0.25941,
1500,820,rice141,2,1.2,0.25828,
1500,830,rice141,2,1.2,0.25639,
1500,840,rice141,2,1.2,0.25304,
1500,850,rice141,2,1.2,0.2462,
1500,860,rice141,2,1.2,0.25418,
1500,870,rice141,2,1.2,0.25739,
1500,880,rice141,2,1.2,0.25726,
1500,890,rice141,2,1.2,0.25624,
1500,900,rice141,2,1.2,0.2562,
100,910,rice141,2,1.2,0.26832,
100,920,rice141,2,1.2,0.25537,
100,930,rice141,2,1.2,0.25373,
100,940,rice141,2,1.2,0.25203,
100,950,rice141,2,1.2,0.24899,
100,960,rice141,2,1.2,0.24506,
100,970,rice141,2,1.2,0.23797,
100,980,rice141,2,1.2,0.22892,
100,990,rice141,2,1.2,0.22372,
100,1000,rice141,2,1.2,0.22054,
100,1010,rice141,2,1.2,0.21717,
100,1020,rice141,2,1.2,0.21249,
100,1030,rice141,2,1.2,0.2097,
100,1040,rice141,2,1.2,0.20169,
100,1050,rice141,2,1.2,0.19575,
100,1060,rice141,2,1.2,0.18817,
100,1070,rice141,2,1.2,0.18406,
100,1080,rice141,2,1.2,0.18171,
100,1090,rice141,2,1.2,0.17161,
100,1100,rice141,2,1.2,0.16102,
100,1110,rice141,2,1.2,0.15236,
100,1120,rice141,2,1.2,0.14553,
100,1130,rice141,2,1.2,0.13911,
100,1140,rice141,2,1.2,0.13315,
100,1150,rice141,2,1.2,0.1231,
100,1160,rice141,2,1.2,0.11278,
100,1170,rice141,2,1.2,0.10436,
100,1180,rice141,2,1.2,0.09794,
100,1190,rice141,2,1.2,0.09269,
100,1200,rice141,2,1.2,0.08706,
1500,0,rice141,3,1.1,0.07388,
1500,10,rice141,3,1.1,0.0631,
1500,20,rice141,3,1.1,0.06316,
1500,30,rice141,3,1.1,0.06149,
1500,40,rice141,3,1.1,0.05879,
1500,50,rice141,3,1.1,0.05745,
1500,60,rice141,3,1.1,0.06348,
1500,70,rice141,3,1.1,0.09496,
1500,80,rice141,3,1.1,0.12376,
1500,90,rice141,3,1.1,0.15008,
1500,100,rice141,3,1.1,0.17268,
1500,110,rice141,3,1.1,0.19296,
1500,120,rice141,3,1.1,0.21088,
1500,130,rice141,3,1.1,0.22537,
1500,140,rice141,3,1.1,0.23974,
1500,150,rice141,3,1.1,0.24901,
1500,160,rice141,3,1.1,0.25687,
1500,170,rice141,3,1.1,0.26256,
1500,180,rice141,3,1.1,0.26832,
1500,190,rice141,3,1.1,0.26727,
1500,200,rice141,3,1.1,0.28154,
1500,210,rice141,3,1.1,0.29041,
1500,220,rice141,3,1.1,0.29635,
1500,230,rice141,3,1.1,0.30273,
1500,240,rice141,3,1.1,0.30649,
1500,250,rice141,3,1.1,0.304,
1500,260,rice141,3,1.1,0.31227,
1500,270,rice141,3,1.1,0.31661,
1500,280,rice141,3,1.1,0.32126,
1500,290,rice141,3,1.1,0.3241,
1500,300,rice141,3,1.1,0.32623,
1500,310,rice141,3,1.1,0.31925,
1500,320,rice141,3,1.1,0.32866,
1500,330,rice141,3,1.1,0.33381,
1500,340,rice141,3,1.1,0.33639,
1500,350,rice141,3,1.1,0.33854,
1500,360,rice141,3,1.1,0.33976,
1500,370,rice141,3,1.1,0.32749,
1500,380,rice141,3,1.1,0.34025,
1500,390,rice141,3,1.1,0.34571,
1500,400,rice141,3,1.1,0.3481,
1500,410,rice141,3,1.1,0.34974,
1500,420,rice141,3,1.1,0.35048,
1500,430,rice141,3,1.1,0.34179,
1500,440,rice141,3,1.1,0.35659,
1500,450,rice141,3,1.1,0.36121,
1500,460,rice141,3,1.1,0.35941,
1500,470,rice141,3,1.1,0.36114,
1500,480,rice141,3,1.1,0.36231,
1500,490,rice141,3,1.1,0.35003,
1500,500,rice141,3,1.1,0.35951,
1500,510,rice141,3,1.1,0.36156,
1500,520,rice141,3,1.1,0.36055,
1500,530,rice141,3,1.1,0.36343,
1500,540,rice141,3,1.1,0.36269,
1500,550,rice141,3,1.1,0.35033,
1500,560,rice141,3,1.1,0.361,
1500,570,rice141,3,1.1,0.36451,
1500,580,rice141,3,1.1,0.36525,
1500,590,rice141,3,1.1,0.36308,
1500,600,rice141,3,1.1,0.36111,
1500,610,rice141,3,1.1,0.34952,
1500,620,rice141,3,1.1,0.35777,
1500,630,rice141,3,1.1,0.35848,
1500,640,rice141,3,1.1,0.35944,
1500,650,rice141,3,1.1,0.35723,
1500,660,rice141,3,1.1,0.35607,
1500,670,rice141,3,1.1,0.34227,
1500,680,rice141,3,1.1,0.35094,
1500,690,rice141,3,1.1,0.35202,
1500,700,rice141,3,1.1,0.35225,
1500,710,rice141,3,1.1,0.35175,
1500,720,rice141,3,1.1,0.35244,
1500,730,rice141,3,1.1,0.34013,
1500,740,rice141,3,1.1,0.34881,
1500,750,rice141,3,1.1,0.34999,
1500,760,rice141,3,1.1,0.35113,
1500,770,rice141,3,1.1,0.35005,
1500,780,rice141,3,1.1,0.34936,
1500,790,rice141,3,1.1,0.33606,
1500,800,rice141,3,1.1,0.34323,
1500,810,rice141,3,1.1,0.343,
1500,820,rice141,3,1.1,0.34355,
1500,830,rice141,3,1.1,0.34339,
1500,840,rice141,3,1.1,0.34156,
1500,850,rice141,3,1.1,0.33157,
1500,860,rice141,3,1.1,0.33714,
1500,870,rice141,3,1.1,0.33835,
1500,880,rice141,3,1.1,0.33906,
1500,890,rice141,3,1.1,0.33622,
1500,900,rice141,3,1.1,0.33454,
100,910,rice141,3,1.1,0.34014,
100,920,rice141,3,1.1,0.32459,
100,930,rice141,3,1.1,0.32063,
100,940,rice141,3,1.1,0.31958,
100,950,rice141,3,1.1,0.31554,
100,960,rice141,3,1.1,0.31317,
100,970,rice141,3,1.1,0.30908,
100,980,rice141,3,1.1,0.30052,
100,990,rice141,3,1.1,0.29688,
100,1000,rice141,3,1.1,0.29227,
100,1010,rice141,3,1.1,0.28965,
100,1020,rice141,3,1.1,0.28593,
100,1030,rice141,3,1.1,0.28677,
100,1040,rice141,3,1.1,0.28186,
100,1050,rice141,3,1.1,0.27514,
100,1060,rice141,3,1.1,0.27166,
100,1070,rice141,3,1.1,0.26806,
100,1080,rice141,3,1.1,0.26338,
100,1090,rice141,3,1.1,0.25838,
100,1100,rice141,3,1.1,0.25176,
100,1110,rice141,3,1.1,0.24663,
100,1120,rice141,3,1.1,0.23983,
100,1130,rice141,3,1.1,0.23537,
100,1140,rice141,3,1.1,0.23013,
100,1150,rice141,3,1.1,0.22092,
100,1160,rice141,3,1.1,0.20951,
100,1170,rice141,3,1.1,0.20199,
100,1180,rice141,3,1.1,0.19078,
100,1190,rice141,3,1.1,0.18115,
100,1200,rice141,3,1.1,0.17268,
1500,0,rice141,4,1.3,0.35034,
1500,10,rice141,4,1.3,0.33475,
1500,20,rice141,4,1.3,0.35418,
1500,30,rice141,4,1.3,0.34504,
1500,40,rice141,4,1.3,0.33692,
1500,50,rice141,4,1.3,0.33151,
1500,60,rice141,4,1.3,0.32581,
1500,70,rice141,4,1.3,0.31867,
1500,80,rice141,4,1.3,0.33443,
1500,90,rice141,4,1.3,0.34071,
1500,100,rice141,4,1.3,0.33829,
1500,110,rice141,4,1.3,0.3374,
1500,120,rice141,4,1.3,0.33784,
1500,130,rice141,4,1.3,0.32954,
1500,140,rice141,4,1.3,0.34024,
1500,150,rice141,4,1.3,0.34624,
1500,160,rice141,4,1.3,0.35108,
1500,170,rice141,4,1.3,0.35203,
1500,180,rice141,4,1.3,0.35309,
1500,190,rice141,4,1.3,0.3383,
1500,200,rice141,4,1.3,0.35881,
1500,210,rice141,4,1.3,0.36566,
1500,220,rice141,4,1.3,0.36991,
1500,230,rice141,4,1.3,0.37164,
1500,240,rice141,4,1.3,0.37338,
1500,250,rice141,4,1.3,0.35603,
1500,260,rice141,4,1.3,0.37245,
1500,270,rice141,4,1.3,0.38142,
1500,280,rice141,4,1.3,0.38482,
1500,290,rice141,4,1.3,0.38894,
1500,300,rice141,4,1.3,0.39385,
1500,310,rice141,4,1.3,0.38376,
1500,320,rice141,4,1.3,0.39995,
1500,330,rice141,4,1.3,0.40872,
1500,340,rice141,4,1.3,0.41376,
1500,350,rice141,4,1.3,0.41705,
1500,360,rice141,4,1.3,0.41953,
1500,370,rice141,4,1.3,0.4044,
1500,380,rice141,4,1.3,0.425,
1500,390,rice141,4,1.3,0.43701,
1500,400,rice141,4,1.3,0.44717,
1500,410,rice141,4,1.3,0.44705,
1500,420,rice141,4,1.3,0.44615,
1500,430,rice141,4,1.3,0.43049,
1500,440,rice141,4,1.3,0.44883,
1500,450,rice141,4,1.3,0.45981,
1500,460,rice141,4,1.3,0.46346,
1500,470,rice141,4,1.3,0.46733,
1500,480,rice141,4,1.3,0.47044,
1500,490,rice141,4,1.3,0.45754,
1500,500,rice141,4,1.3,0.47715,
1500,510,rice141,4,1.3,0.48369,
1500,520,rice141,4,1.3,0.48811,
1500,530,rice141,4,1.3,0.48881,
1500,540,rice141,4,1.3,0.49187,
1500,550,rice141,4,1.3,0.47071,
1500,560,rice141,4,1.3,0.49008,
1500,570,rice141,4,1.3,0.50212,
1500,580,rice141,4,1.3,0.50904,
1500,590,rice141,4,1.3,0.51168,
1500,600,rice141,4,1.3,0.51033,
1500,610,rice141,4,1.3,0.4893,
1500,620,rice141,4,1.3,0.50752,
1500,630,rice141,4,1.3,0.51204,
1500,640,rice141,4,1.3,0.51467,
1500,650,rice141,4,1.3,0.51681,
1500,660,rice141,4,1.3,0.51791,
1500,670,rice141,4,1.3,0.49882,
1500,680,rice141,4,1.3,0.51416,
1500,690,rice141,4,1.3,0.52263,
1500,700,rice141,4,1.3,0.52349,
1500,710,rice141,4,1.3,0.52802,
1500,720,rice141,4,1.3,0.52492,
1500,730,rice141,4,1.3,0.50244,
1500,740,rice141,4,1.3,0.52324,
1500,750,rice141,4,1.3,0.52844,
1500,760,rice141,4,1.3,0.53123,
1500,770,rice141,4,1.3,0.53357,
1500,780,rice141,4,1.3,0.53564,
1500,790,rice141,4,1.3,0.51132,
1500,800,rice141,4,1.3,0.52889,
1500,810,rice141,4,1.3,0.53973,
1500,820,rice141,4,1.3,0.54002,
1500,830,rice141,4,1.3,0.54345,
1500,840,rice141,4,1.3,0.54409,
1500,850,rice141,4,1.3,0.52416,
1500,860,rice141,4,1.3,0.53938,
1500,870,rice141,4,1.3,0.54818,
1500,880,rice141,4,1.3,0.54796,
1500,890,rice141,4,1.3,0.54999,
1500,900,rice141,4,1.3,0.55067,
100,910,rice141,4,1.3,0.61399,
100,920,rice141,4,1.3,0.54752,
100,930,rice141,4,1.3,0.52791,
100,940,rice141,4,1.3,0.51957,
100,950,rice141,4,1.3,0.51397,
100,960,rice141,4,1.3,0.51349,
100,970,rice141,4,1.3,0.52572,
100,980,rice141,4,1.3,0.5018,
100,990,rice141,4,1.3,0.49356,
100,1000,rice141,4,1.3,0.49218,
100,1010,rice141,4,1.3,0.48273,
100,1020,rice141,4,1.3,0.47867,
100,1030,rice141,4,1.3,0.49425,
100,1040,rice141,4,1.3,0.47613,
100,1050,rice141,4,1.3,0.46484,
100,1060,rice141,4,1.3,0.46272,
100,1070,rice141,4,1.3,0.45383,
100,1080,rice141,4,1.3,0.45483,
100,1090,rice141,4,1.3,0.46365,
100,1100,rice141,4,1.3,0.44685,
100,1110,rice141,4,1.3,0.43346,
100,1120,rice141,4,1.3,0.42619,
100,1130,rice141,4,1.3,0.41606,
100,1140,rice141,4,1.3,0.40706,
100,1150,rice141,4,1.3,0.41006,
100,1160,rice141,4,1.3,0.38913,
100,1170,rice141,4,1.3,0.37773,
100,1180,rice141,4,1.3,0.36326,
100,1190,rice141,4,1.3,0.3536,
100,1200,rice141,4,1.3,0.34524,
1500,0,rice142,1,1.2,0.10648,
1500,10,rice142,1,1.2,0.09369,
1500,20,rice142,1,1.2,0.09826,
1500,30,rice142,1,1.2,0.09856,
1500,40,rice142,1,1.2,0.09991,
1500,50,rice142,1,1.2,0.10408,
1500,60,rice142,1,1.2,0.10953,
1500,70,rice142,1,1.2,0.11504,
1500,80,rice142,1,1.2,0.12381,
1500,90,rice142,1,1.2,0.13006,
1500,100,rice142,1,1.2,0.1358,
1500,110,rice142,1,1.2,0.141,
1500,120,rice142,1,1.2,0.14304,
1500,130,rice142,1,1.2,0.14806,
1500,140,rice142,1,1.2,0.15144,
1500,150,rice142,1,1.2,0.15683,
1500,160,rice142,1,1.2,0.16669,
1500,170,rice142,1,1.2,0.17581,
1500,180,rice142,1,1.2,0.17813,
1500,190,rice142,1,1.2,0.18091,
1500,200,rice142,1,1.2,0.19029,
1500,210,rice142,1,1.2,0.19307,
1500,220,rice142,1,1.2,0.1945,
1500,230,rice142,1,1.2,0.19791,
1500,240,rice142,1,1.2,0.19784,
1500,250,rice142,1,1.2,0.19665,
1500,260,rice142,1,1.2,0.20371,
1500,270,rice142,1,1.2,0.20919,
1500,280,rice142,1,1.2,0.21814,
1500,290,rice142,1,1.2,0.22482,
1500,300,rice142,1,1.2,0.22855,
1500,310,rice142,1,1.2,0.22535,
1500,320,rice142,1,1.2,0.23455,
1500,330,rice142,1,1.2,0.23935,
1500,340,rice142,1,1.2,0.24194,
1500,350,rice142,1,1.2,0.24472,
1500,360,rice142,1,1.2,0.24483,
1500,370,rice142,1,1.2,0.23871,
1500,380,rice142,1,1.2,0.24745,
1500,390,rice142,1,1.2,0.24937,
1500,400,rice142,1,1.2,0.25123,
1500,410,rice142,1,1.2,0.25221,
1500,420,rice142,1,1.2,0.25756,
1500,430,rice142,1,1.2,0.2525,
1500,440,rice142,1,1.2,0.25984,
1500,450,rice142,1,1.2,0.26237,
1500,460,rice142,1,1.2,0.25993,
1500,470,rice142,1,1.2,0.26145,
1500,480,rice142,1,1.2,0.26116,
1500,490,rice142,1,1.2,0.25307,
1500,500,rice142,1,1.2,0.26133,
1500,510,rice142,1,1.2,0.26068,
1500,520,rice142,1,1.2,0.26175,
1500,530,rice142,1,1.2,0.26606,
1500,540,rice142,1,1.2,0.26807,
1500,550,rice142,1,1.2,0.26175,
1500,560,rice142,1,1.2,0.26804,
1500,570,rice142,1,1.2,0.27127,
1500,580,rice142,1,1.2,0.2729,
1500,590,rice142,1,1.2,0.27218,
1500,600,rice142,1,1.2,0.27182,
1500,610,rice142,1,1.2,0.26053,
1500,620,rice142,1,1.2,0.26498,
1500,630,rice142,1,1.2,0.26332,
1500,640,rice142,1,1.2,0.26325,
1500,650,rice142,1,1.2,0.262,
1500,660,rice142,1,1.2,0.26349,
1500,670,rice142,1,1.2,0.2539,
1500,680,rice142,1,1.2,0.26077,
1500,690,rice142,1,1.2,0.26245,
1500,700,rice142,1,1.2,0.26532,
1500,710,rice142,1,1.2,0.26468,
1500,720,rice142,1,1.2,0.26473,
1500,730,rice142,1,1.2,0.25817,
1500,740,rice142,1,1.2,0.2678,
1500,750,rice142,1,1.2,0.27055,
1500,760,rice142,1,1.2,0.2692,
1500,770,rice142,1,1.2,0.26729,
1500,780,rice142,1,1.2,0.26626,
1500,790,rice142,1,1.2,0.25762,
1500,800,rice142,1,1.2,0.26431,
1500,810,rice142,1,1.2,0.26662,
1500,820,rice142,1,1.2,0.26427,
1500,830,rice142,1,1.2,0.26444,
1500,840,rice142,1,1.2,0.26217,
1500,850,rice142,1,1.2,0.24702,
1500,860,rice142,1,1.2,0.25384,
1500,870,rice142,1,1.2,0.25788,
1500,880,rice142,1,1.2,0.26117,
1500,890,rice142,1,1.2,0.26223,
1500,900,rice142,1,1.2,0.26179,
100,910,rice142,1,1.2,0.2786,
100,920,rice142,1,1.2,0.25488,
100,930,rice142,1,1.2,0.24536,
100,940,rice142,1,1.2,0.23873,
100,950,rice142,1,1.2,0.23852,
100,960,rice142,1,1.2,0.23511,
100,970,rice142,1,1.2,0.23363,
100,980,rice142,1,1.2,0.22242,
100,990,rice142,1,1.2,0.21067,
100,1000,rice142,1,1.2,0.19901,
100,1010,rice142,1,1.2,0.19417,
100,1020,rice142,1,1.2,0.19353,
100,1030,rice142,1,1.2,0.19567,
100,1040,rice142,1,1.2,0.18608,
100,1050,rice142,1,1.2,0.17978,
100,1060,rice142,1,1.2,0.1726,
100,1070,rice142,1,1.2,0.16762,
100,1080,rice142,1,1.2,0.16081,
100,1090,rice142,1,1.2,0.16091,
100,1100,rice142,1,1.2,0.14992,
100,1110,rice142,1,1.2,0.1373,
100,1120,rice142,1,1.2,0.12775,
100,1130,rice142,1,1.2,0.12086,
100,1140,rice142,1,1.2,0.11503,
100,1150,rice142,1,1.2,0.11379,
100,1160,rice142,1,1.2,0.10324,
100,1170,rice142,1,1.2,0.09568,
100,1180,rice142,1,1.2,0.08937,
100,1190,rice142,1,1.2,0.08457,
100,1200,rice142,1,1.2,0.08003,
1500,0,rice142,2,1.2,0.04881,
1500,10,rice142,2,1.2,0.04176,
1500,20,rice142,2,1.2,0.0429,
1500,30,rice142,2,1.2,0.04239,
1500,40,rice142,2,1.2,0.04213,
1500,50,rice142,2,1.2,0.04204,
1500,60,rice142,2,1.2,0.0421,
1500,70,rice142,2,1.2,0.04242,
1500,80,rice142,2,1.2,0.04255,
1500,90,rice142,2,1.2,0.04308,
1500,100,rice142,2,1.2,0.04293,
1500,110,rice142,2,1.2,0.04327,
1500,120,rice142,2,1.2,0.04328,
1500,130,rice142,2,1.2,0.04379,
1500,140,rice142,2,1.2,0.04412,
1500,150,rice142,2,1.2,0.04509,
1500,160,rice142,2,1.2,0.04582,
1500,170,rice142,2,1.2,0.04636,
1500,180,rice142,2,1.2,0.04749,
1500,190,rice142,2,1.2,0.04993,
1500,200,rice142,2,1.2,0.05284,
1500,210,rice142,2,1.2,0.05558,
1500,220,rice142,2,1.2,0.0594,
1500,230,rice142,2,1.2,0.06344,
1500,240,rice142,2,1.2,0.06918,
1500,250,rice142,2,1.2,0.07989,
1500,260,rice142,2,1.2,0.08835,
1500,270,rice142,2,1.2,0.09654,
1500,280,rice142,2,1.2,0.1041,
1500,290,rice142,2,1.2,0.11291,
1500,300,rice142,2,1.2,0.12192,
1500,310,rice142,2,1.2,0.13816,
1500,320,rice142,2,1.2,0.14895,
1500,330,rice142,2,1.2,0.15846,
1500,340,rice142,2,1.2,0.16658,
1500,350,rice142,2,1.2,0.17266,
1500,360,rice142,2,1.2,0.17677,
1500,370,rice142,2,1.2,0.1775,
1500,380,rice142,2,1.2,0.18169,
1500,390,rice142,2,1.2,0.18377,
1500,400,rice142,2,1.2,0.18504,
1500,410,rice142,2,1.2,0.18714,
1500,420,rice142,2,1.2,0.19219,
1500,430,rice142,2,1.2,0.20202,
1500,440,rice142,2,1.2,0.21166,
1500,450,rice142,2,1.2,0.21609,
1500,460,rice142,2,1.2,0.21826,
1500,470,rice142,2,1.2,0.21893,
1500,480,rice142,2,1.2,0.21912,
1500,490,rice142,2,1.2,0.21427,
1500,500,rice142,2,1.2,0.21735,
1500,510,rice142,2,1.2,0.21507,
1500,520,rice142,2,1.2,0.21282,
1500,530,rice142,2,1.2,0.20859,
1500,540,rice142,2,1.2,0.20434,
1500,550,rice142,2,1.2,0.19193,
1500,560,rice142,2,1.2,0.1913,
1500,570,rice142,2,1.2,0.18767,
1500,580,rice142,2,1.2,0.18384,
1500,590,rice142,2,1.2,0.18118,
1500,600,rice142,2,1.2,0.17857,
1500,610,rice142,2,1.2,0.17073,
1500,620,rice142,2,1.2,0.17333,
1500,630,rice142,2,1.2,0.17135,
1500,640,rice142,2,1.2,0.16907,
1500,650,rice142,2,1.2,0.16621,
1500,660,rice142,2,1.2,0.16491,
1500,670,rice142,2,1.2,0.16056,
1500,680,rice142,2,1.2,0.1639,
1500,690,rice142,2,1.2,0.1639,
1500,700,rice142,2,1.2,0.16306,
1500,710,rice142,2,1.2,0.16136,
1500,720,rice142,2,1.2,0.16031,
1500,730,rice142,2,1.2,0.15641,
1500,740,rice142,2,1.2,0.16125,
1500,750,rice142,2,1.2,0.162,
1500,760,rice142,2,1.2,0.16288,
1500,770,rice142,2,1.2,0.163,
1500,780,rice142,2,1.2,0.16278,
1500,790,rice142,2,1.2,0.15729,
1500,800,rice142,2,1.2,0.16025,
1500,810,rice142,2,1.2,0.16219,
1500,820,rice142,2,1.2,0.16248,
1500,830,rice142,2,1.2,0.16257,
1500,840,rice142,2,1.2,0.16302,
1500,850,rice142,2,1.2,0.16008,
1500,860,rice142,2,1.2,0.16361,
1500,870,rice142,2,1.2,0.16438,
1500,880,rice142,2,1.2,0.16415,
1500,890,rice142,2,1.2,0.16347,
1500,900,rice142,2,1.2,0.16267,
100,910,rice142,2,1.2,0.17492,
100,920,rice142,2,1.2,0.16771,
100,930,rice142,2,1.2,0.16674,
100,940,rice142,2,1.2,0.16595,
100,950,rice142,2,1.2,0.16418,
100,960,rice142,2,1.2,0.16169,
100,970,rice142,2,1.2,0.15797,
100,980,rice142,2,1.2,0.15253,
100,990,rice142,2,1.2,0.14967,
100,1000,rice142,2,1.2,0.14674,
100,1010,rice142,2,1.2,0.14418,
100,1020,rice142,2,1.2,0.14212,
100,1030,rice142,2,1.2,0.13929,
100,1040,rice142,2,1.2,0.13531,
100,1050,rice142,2,1.2,0.13262,
100,1060,rice142,2,1.2,0.12979,
100,1070,rice142,2,1.2,0.12655,
100,1080,rice142,2,1.2,0.12385,
100,1090,rice142,2,1.2,0.12068,
100,1100,rice142,2,1.2,0.11544,
100,1110,rice142,2,1.2,0.11032,
100,1120,rice142,2,1.2,0.10515,
100,1130,rice142,2,1.2,0.10075,
100,1140,rice142,2,1.2,0.09741,
100,1150,rice142,2,1.2,0.09442,
100,1160,rice142,2,1.2,0.0901,
100,1170,rice142,2,1.2,0.08685,
100,1180,rice142,2,1.2,0.08289,
100,1190,rice142,2,1.2,0.0787,
100,1200,rice142,2,1.2,0.07482,
1500,0,rice142,3,1.2,0.02923,
1500,10,rice142,3,1.2,0.02494,
1500,20,rice142,3,1.2,0.02508,
1500,30,rice142,3,1.2,0.02532,
1500,40,rice142,3,1.2,0.02553,
1500,50,rice142,3,1.2,0.02581,
1500,60,rice142,3,1.2,0.02663,
1500,70,rice142,3,1.2,0.03046,
1500,80,rice142,3,1.2,0.03488,
1500,90,rice142,3,1.2,0.04089,
1500,100,rice142,3,1.2,0.0477,
1500,110,rice142,3,1.2,0.05584,
1500,120,rice142,3,1.2,0.06563,
1500,130,rice142,3,1.2,0.08713,
1500,140,rice142,3,1.2,0.10014,
